,STATENAM,YEAR,CROP,PROD
4766,BIHAR,1970,QTUR,119.154
4767,WEST_BENGAL,1970,QTUR,0.0
4768,KARNATAKA,1970,QTUR,181.31799999999998
4769,ORISSA,1970,QTUR,32.171
4770,RAJASTHAN,1970,QTUR,7.4110000000000005
4771,ORISSA,1971,QTUR,26.574
4772,PUNJAB,1971,QTUR,34.733000000000004
4773,GUJARAT,1971,QTUR,206.865
4774,MADHYA_PRADESH,1971,QTUR,417.36300000000006
4775,KARNATAKA,1971,QTUR,181.31799999999998
4776,TAMIL_NADU,1971,QTUR,77.932
4777,MAHARASHTRA,1971,QTUR,436.3
4778,BIHAR,1971,QTUR,59.36
4779,ANDHRA_PRADESH,1971,QTUR,67.234
4780,RAJASTHAN,1971,QTUR,7.4110000000000005
4781,WEST_BENGAL,1971,QTUR,0.0
4782,UTTAR_PRADESH,1971,QTUR,762.1089999999999
4783,HARYANA,1971,QTUR,27.958000000000002
4784,ANDHRA_PRADESH,1972,QTUR,67.234
4785,PUNJAB,1972,QTUR,34.733000000000004
4786,UTTAR_PRADESH,1972,QTUR,762.1089999999999
4787,HARYANA,1972,QTUR,27.958000000000002
4788,RAJASTHAN,1972,QTUR,7.4110000000000005
4789,WEST_BENGAL,1972,QTUR,0.0
4790,MADHYA_PRADESH,1972,QTUR,417.36300000000006
4791,BIHAR,1972,QTUR,126.602
4792,MAHARASHTRA,1972,QTUR,436.3
4793,TAMIL_NADU,1972,QTUR,77.932
4794,ORISSA,1972,QTUR,25.328000000000003
4795,GUJARAT,1972,QTUR,206.865
4796,KARNATAKA,1972,QTUR,181.31799999999998
4797,GUJARAT,1973,QTUR,206.865
4798,TAMIL_NADU,1973,QTUR,77.932
4799,HARYANA,1973,QTUR,27.958000000000002
4800,ORISSA,1973,QTUR,26.983
4801,MAHARASHTRA,1973,QTUR,436.3
4802,PUNJAB,1973,QTUR,34.733000000000004
4803,MADHYA_PRADESH,1973,QTUR,417.36300000000006
4804,RAJASTHAN,1973,QTUR,7.4110000000000005
4805,WEST_BENGAL,1973,QTUR,0.0
4806,KARNATAKA,1973,QTUR,181.31799999999998
4807,UTTAR_PRADESH,1973,QTUR,762.1089999999999
4808,BIHAR,1973,QTUR,75.857
4809,ANDHRA_PRADESH,1973,QTUR,67.234
4810,ORISSA,1974,QTUR,27.677
4811,MADHYA_PRADESH,1974,QTUR,417.36300000000006
4812,PUNJAB,1974,QTUR,34.733000000000004
4813,RAJASTHAN,1974,QTUR,7.4110000000000005
4814,GUJARAT,1974,QTUR,206.865
4815,BIHAR,1974,QTUR,88.294
4816,ANDHRA_PRADESH,1974,QTUR,67.234
4817,WEST_BENGAL,1974,QTUR,0.0
4818,HARYANA,1974,QTUR,27.958000000000002
4819,TAMIL_NADU,1974,QTUR,77.932
4820,UTTAR_PRADESH,1974,QTUR,762.1089999999999
4821,KARNATAKA,1974,QTUR,181.31799999999998
4822,MAHARASHTRA,1974,QTUR,436.3
4823,WEST_BENGAL,1975,QTUR,0.0
4824,ANDHRA_PRADESH,1975,QTUR,67.234
4825,RAJASTHAN,1975,QTUR,7.4110000000000005
4826,MADHYA_PRADESH,1975,QTUR,417.36300000000006
4827,GUJARAT,1975,QTUR,206.865
4828,TAMIL_NADU,1975,QTUR,77.932
4829,UTTAR_PRADESH,1975,QTUR,762.1089999999999
4830,ORISSA,1975,QTUR,31.427
4831,HARYANA,1975,QTUR,27.958000000000002
4832,KARNATAKA,1975,QTUR,181.31799999999998
4833,BIHAR,1975,QTUR,74.792
4834,PUNJAB,1975,QTUR,34.733000000000004
4835,MAHARASHTRA,1975,QTUR,436.3
4836,UTTAR_PRADESH,1976,QTUR,762.1089999999999
4837,BIHAR,1976,QTUR,62.006
4838,ORISSA,1976,QTUR,17.616
4839,HARYANA,1976,QTUR,27.958000000000002
4840,ANDHRA_PRADESH,1976,QTUR,67.234
4841,KARNATAKA,1976,QTUR,181.31799999999998
4842,GUJARAT,1976,QTUR,206.865
4843,MADHYA_PRADESH,1976,QTUR,417.36300000000006
4844,MAHARASHTRA,1976,QTUR,436.3
4845,WEST_BENGAL,1976,QTUR,0.0
4846,TAMIL_NADU,1976,QTUR,77.932
4847,PUNJAB,1976,QTUR,34.733000000000004
4848,RAJASTHAN,1976,QTUR,7.4110000000000005
4849,GUJARAT,1977,QTUR,206.865
4850,ORISSA,1977,QTUR,30.504
4851,ANDHRA_PRADESH,1977,QTUR,67.234
4852,TAMIL_NADU,1977,QTUR,77.932
4853,PUNJAB,1977,QTUR,34.733000000000004
4854,RAJASTHAN,1977,QTUR,7.4110000000000005
4855,MADHYA_PRADESH,1977,QTUR,417.36300000000006
4856,HARYANA,1977,QTUR,27.958000000000002
4857,MAHARASHTRA,1977,QTUR,436.3
4858,BIHAR,1977,QTUR,62.006
4859,KARNATAKA,1977,QTUR,181.31799999999998
4860,WEST_BENGAL,1977,QTUR,0.0
4861,UTTAR_PRADESH,1977,QTUR,762.1089999999999
4862,HARYANA,1978,QTUR,27.958000000000002
4863,RAJASTHAN,1978,QTUR,7.4110000000000005
4864,UTTAR_PRADESH,1978,QTUR,762.1089999999999
4865,WEST_BENGAL,1978,QTUR,0.0
4866,MAHARASHTRA,1978,QTUR,436.3
4867,TAMIL_NADU,1978,QTUR,77.932
4868,ANDHRA_PRADESH,1978,QTUR,67.234
4869,KARNATAKA,1978,QTUR,181.31799999999998
4870,GUJARAT,1978,QTUR,206.865
4871,BIHAR,1978,QTUR,32.739000000000004
4872,MADHYA_PRADESH,1978,QTUR,417.36300000000006
4873,ORISSA,1978,QTUR,36.029
4874,PUNJAB,1978,QTUR,34.733000000000004
4875,TAMIL_NADU,1979,QTUR,77.932
4876,MAHARASHTRA,1979,QTUR,436.3
4877,BIHAR,1979,QTUR,75.226
4878,PUNJAB,1979,QTUR,34.733000000000004
4879,HARYANA,1979,QTUR,27.958000000000002
4880,GUJARAT,1979,QTUR,206.865
4881,MADHYA_PRADESH,1979,QTUR,417.36300000000006
4882,WEST_BENGAL,1979,QTUR,0.0
4883,KARNATAKA,1979,QTUR,181.31799999999998
4884,ANDHRA_PRADESH,1979,QTUR,67.234
4885,UTTAR_PRADESH,1979,QTUR,762.1089999999999
4886,RAJASTHAN,1979,QTUR,7.4110000000000005
4887,ORISSA,1979,QTUR,30.539
4888,ANDHRA_PRADESH,1980,QTUR,67.234
4889,PUNJAB,1980,QTUR,34.733000000000004
4890,ORISSA,1980,QTUR,42.593999999999994
4891,KARNATAKA,1980,QTUR,181.31799999999998
4892,TAMIL_NADU,1980,QTUR,77.932
4893,MAHARASHTRA,1980,QTUR,436.3
4894,UTTAR_PRADESH,1980,QTUR,762.1089999999999
4895,RAJASTHAN,1980,QTUR,7.4110000000000005
4896,MADHYA_PRADESH,1980,QTUR,417.36300000000006
4897,HARYANA,1980,QTUR,27.958000000000002
4898,WEST_BENGAL,1980,QTUR,0.0
4899,BIHAR,1980,QTUR,88.831
4900,GUJARAT,1980,QTUR,206.865
4901,MADHYA_PRADESH,1981,QTUR,417.36300000000006
4902,RAJASTHAN,1981,QTUR,7.4110000000000005
4903,PUNJAB,1981,QTUR,34.733000000000004
4904,GUJARAT,1981,QTUR,206.865
4905,BIHAR,1981,QTUR,86.46
4906,ORISSA,1981,QTUR,73.385
4907,KARNATAKA,1981,QTUR,181.31799999999998
4908,MAHARASHTRA,1981,QTUR,436.3
4909,TAMIL_NADU,1981,QTUR,77.932
4910,HARYANA,1981,QTUR,27.958000000000002
4911,ANDHRA_PRADESH,1981,QTUR,67.234
4912,UTTAR_PRADESH,1981,QTUR,762.1089999999999
4913,WEST_BENGAL,1981,QTUR,0.0
4914,WEST_BENGAL,1982,QTUR,0.0
4915,GUJARAT,1982,QTUR,206.865
4916,RAJASTHAN,1982,QTUR,7.4110000000000005
4917,HARYANA,1982,QTUR,27.958000000000002
4918,MADHYA_PRADESH,1982,QTUR,417.36300000000006
4919,BIHAR,1982,QTUR,89.12799999999999
4920,KARNATAKA,1982,QTUR,181.31799999999998
4921,ANDHRA_PRADESH,1982,QTUR,67.234
4922,MAHARASHTRA,1982,QTUR,436.3
4923,TAMIL_NADU,1982,QTUR,77.932
4924,ORISSA,1982,QTUR,84.271
4925,PUNJAB,1982,QTUR,34.733000000000004
4926,UTTAR_PRADESH,1982,QTUR,762.1089999999999
4927,MADHYA_PRADESH,1983,QTUR,417.36300000000006
4928,UTTAR_PRADESH,1983,QTUR,762.1089999999999
4929,WEST_BENGAL,1983,QTUR,0.0
4930,HARYANA,1983,QTUR,27.958000000000002
4931,KARNATAKA,1983,QTUR,181.31799999999998
4932,ORISSA,1983,QTUR,87.90100000000001
4933,RAJASTHAN,1983,QTUR,7.4110000000000005
4934,TAMIL_NADU,1983,QTUR,77.932
4935,MAHARASHTRA,1983,QTUR,436.3
4936,GUJARAT,1983,QTUR,206.865
4937,BIHAR,1983,QTUR,108.28399999999999
4938,ANDHRA_PRADESH,1983,QTUR,67.234
4939,PUNJAB,1983,QTUR,34.733000000000004
4940,MADHYA_PRADESH,1984,QTUR,400.1
4941,MAHARASHTRA,1984,QTUR,485.2
4942,UTTAR_PRADESH,1984,QTUR,879.545
4943,ANDHRA_PRADESH,1984,QTUR,50.8
4944,TAMIL_NADU,1984,QTUR,74.96
4945,KARNATAKA,1984,QTUR,187.53900000000002
4946,HARYANA,1984,QTUR,18.201
4947,WEST_BENGAL,1984,QTUR,0.0
4948,PUNJAB,1984,QTUR,40.8
4949,GUJARAT,1984,QTUR,251.1
4950,RAJASTHAN,1984,QTUR,16.623
4951,BIHAR,1984,QTUR,94.307
4952,ORISSA,1984,QTUR,92.881
4953,HARYANA,1985,QTUR,23.159000000000002
4954,TAMIL_NADU,1985,QTUR,73.359
4955,MADHYA_PRADESH,1985,QTUR,396.8
4956,KARNATAKA,1985,QTUR,164.74400000000003
4957,UTTAR_PRADESH,1985,QTUR,735.813
4958,ORISSA,1985,QTUR,90.236
4959,WEST_BENGAL,1985,QTUR,0.0
4960,BIHAR,1985,QTUR,92.458
4961,ANDHRA_PRADESH,1985,QTUR,78.0
4962,MAHARASHTRA,1985,QTUR,451.3
4963,GUJARAT,1985,QTUR,223.4
4964,PUNJAB,1985,QTUR,36.9
4965,RAJASTHAN,1985,QTUR,3.4760000000000004
4966,PUNJAB,1986,QTUR,26.5
4967,RAJASTHAN,1986,QTUR,2.14
4968,HARYANA,1986,QTUR,42.515999799999996
4969,MADHYA_PRADESH,1986,QTUR,455.2
4970,MAHARASHTRA,1986,QTUR,372.4
4971,TAMIL_NADU,1986,QTUR,85.475
4972,ANDHRA_PRADESH,1986,QTUR,72.9
4973,GUJARAT,1986,QTUR,146.1
4974,WEST_BENGAL,1986,QTUR,0.0
4975,ORISSA,1986,QTUR,93.09
4976,UTTAR_PRADESH,1986,QTUR,670.972
4977,KARNATAKA,1986,QTUR,191.67
4978,BIHAR,1986,QTUR,101.34299999999999
4979,UTTAR_PRADESH,1987,QTUR,603.615
4980,PUNJAB,1987,QTUR,21.9
4981,BIHAR,1987,QTUR,85.76899999999999
4982,MAHARASHTRA,1987,QTUR,534.6
4983,ANDHRA_PRADESH,1987,QTUR,42.1
4984,KARNATAKA,1987,QTUR,211.359
4985,TAMIL_NADU,1987,QTUR,77.953
4986,HARYANA,1987,QTUR,27.190000399999995
4987,GUJARAT,1987,QTUR,111.0
4988,RAJASTHAN,1987,QTUR,1.1540000000000001
4989,ORISSA,1987,QTUR,84.96
4990,MADHYA_PRADESH,1987,QTUR,386.5
4991,WEST_BENGAL,1987,QTUR,0.0
4992,BIHAR,1956,QRAGI,74.265
4993,HARYANA,1956,QRAGI,0.0
4994,WEST_BENGAL,1956,QRAGI,0.0
4995,MADHYA_PRADESH,1956,QRAGI,0.0
4996,KARNATAKA,1956,QRAGI,0.0
4997,UTTAR_PRADESH,1956,QRAGI,0.0
4998,GUJARAT,1956,QRAGI,0.0
4999,RAJASTHAN,1956,QRAGI,0.0
5000,ORISSA,1956,QRAGI,27.296
5001,ANDHRA_PRADESH,1956,QRAGI,0.0
5002,PUNJAB,1956,QRAGI,0.0
5003,MAHARASHTRA,1956,QRAGI,0.0
5004,TAMIL_NADU,1956,QRAGI,0.0
5005,MADHYA_PRADESH,1957,QRAGI,0.0
5006,MAHARASHTRA,1957,QRAGI,0.0
5007,WEST_BENGAL,1957,QRAGI,0.0
5008,UTTAR_PRADESH,1957,QRAGI,0.0
5009,HARYANA,1957,QRAGI,0.0
5010,ORISSA,1957,QRAGI,25.73
5011,TAMIL_NADU,1957,QRAGI,0.0
5012,ANDHRA_PRADESH,1957,QRAGI,0.0
5013,GUJARAT,1957,QRAGI,0.0
5014,KARNATAKA,1957,QRAGI,0.0
5015,RAJASTHAN,1957,QRAGI,0.0
5016,BIHAR,1957,QRAGI,77.87100000000001
5017,PUNJAB,1957,QRAGI,0.0
5018,BIHAR,1958,QRAGI,97.60700000000001
5019,HARYANA,1958,QRAGI,0.0
5020,ANDHRA_PRADESH,1958,QRAGI,0.0
5021,WEST_BENGAL,1958,QRAGI,0.0
5022,GUJARAT,1958,QRAGI,0.0
5023,TAMIL_NADU,1958,QRAGI,0.0
5024,UTTAR_PRADESH,1958,QRAGI,0.0
5025,KARNATAKA,1958,QRAGI,0.0
5026,MADHYA_PRADESH,1958,QRAGI,0.0
5027,RAJASTHAN,1958,QRAGI,0.0
5028,PUNJAB,1958,QRAGI,0.0
5029,ORISSA,1958,QRAGI,29.74
5030,MAHARASHTRA,1958,QRAGI,0.0
5031,RAJASTHAN,1959,QRAGI,0.0
5032,HARYANA,1959,QRAGI,0.0
5033,MADHYA_PRADESH,1959,QRAGI,0.0
5034,BIHAR,1959,QRAGI,124.301
5035,UTTAR_PRADESH,1959,QRAGI,0.0
5036,WEST_BENGAL,1959,QRAGI,0.0
5037,ANDHRA_PRADESH,1959,QRAGI,0.0
5038,GUJARAT,1959,QRAGI,0.0
5039,ORISSA,1959,QRAGI,29.123
5040,TAMIL_NADU,1959,QRAGI,0.0
5041,MAHARASHTRA,1959,QRAGI,0.0
5042,PUNJAB,1959,QRAGI,0.0
5043,KARNATAKA,1959,QRAGI,0.0
5044,PUNJAB,1960,QRAGI,0.0
5045,ORISSA,1960,QRAGI,28.748
5046,UTTAR_PRADESH,1960,QRAGI,0.0
5047,HARYANA,1960,QRAGI,0.0
5048,RAJASTHAN,1960,QRAGI,0.0
5049,ANDHRA_PRADESH,1960,QRAGI,0.0
5050,WEST_BENGAL,1960,QRAGI,0.0
5051,MADHYA_PRADESH,1960,QRAGI,0.0
5052,GUJARAT,1960,QRAGI,0.0
5053,TAMIL_NADU,1960,QRAGI,0.0
5054,MAHARASHTRA,1960,QRAGI,0.0
5055,KARNATAKA,1960,QRAGI,0.0
5056,BIHAR,1960,QRAGI,104.667
5057,HARYANA,1961,QRAGI,0.0
5058,PUNJAB,1961,QRAGI,0.0
5059,ANDHRA_PRADESH,1961,QRAGI,0.0
5060,MADHYA_PRADESH,1961,QRAGI,0.0
5061,RAJASTHAN,1961,QRAGI,0.0
5062,WEST_BENGAL,1961,QRAGI,0.0
5063,TAMIL_NADU,1961,QRAGI,0.0
5064,GUJARAT,1961,QRAGI,0.0
5065,UTTAR_PRADESH,1961,QRAGI,0.0
5066,ORISSA,1961,QRAGI,33.818000000000005
5067,BIHAR,1961,QRAGI,97.97399999999999
5068,MAHARASHTRA,1961,QRAGI,0.0
5069,KARNATAKA,1961,QRAGI,0.0
5070,BIHAR,1962,QRAGI,102.006
5071,TAMIL_NADU,1962,QRAGI,0.0
5072,MADHYA_PRADESH,1962,QRAGI,0.0
5073,ORISSA,1962,QRAGI,51.063
5074,WEST_BENGAL,1962,QRAGI,0.0
5075,UTTAR_PRADESH,1962,QRAGI,0.0
5076,ANDHRA_PRADESH,1962,QRAGI,0.0
5077,KARNATAKA,1962,QRAGI,0.0
5078,HARYANA,1962,QRAGI,0.0
5079,MAHARASHTRA,1962,QRAGI,0.0
5080,GUJARAT,1962,QRAGI,0.0
5081,PUNJAB,1962,QRAGI,0.0
5082,RAJASTHAN,1962,QRAGI,0.0
5083,MADHYA_PRADESH,1963,QRAGI,0.0
5084,WEST_BENGAL,1963,QRAGI,0.0
5085,PUNJAB,1963,QRAGI,0.0
5086,RAJASTHAN,1963,QRAGI,0.0
5087,ANDHRA_PRADESH,1963,QRAGI,0.0
5088,UTTAR_PRADESH,1963,QRAGI,0.0
5089,KARNATAKA,1963,QRAGI,0.0
5090,ORISSA,1963,QRAGI,44.423
5091,TAMIL_NADU,1963,QRAGI,0.0
5092,HARYANA,1963,QRAGI,0.0
5093,MAHARASHTRA,1963,QRAGI,0.0
5094,GUJARAT,1963,QRAGI,0.0
5095,BIHAR,1963,QRAGI,106.819
5096,ANDHRA_PRADESH,1964,QRAGI,0.0
5097,MAHARASHTRA,1964,QRAGI,0.0
5098,ORISSA,1964,QRAGI,35.99
5099,GUJARAT,1964,QRAGI,0.0
5100,PUNJAB,1964,QRAGI,0.0
5101,HARYANA,1964,QRAGI,0.0
5102,WEST_BENGAL,1964,QRAGI,0.0
5103,BIHAR,1964,QRAGI,96.62899999999999
5104,UTTAR_PRADESH,1964,QRAGI,0.0
5105,KARNATAKA,1964,QRAGI,0.0
5106,TAMIL_NADU,1964,QRAGI,0.0
5107,RAJASTHAN,1964,QRAGI,0.0
5108,MADHYA_PRADESH,1964,QRAGI,0.0
5109,KARNATAKA,1965,QRAGI,0.0
5110,MAHARASHTRA,1965,QRAGI,0.0
5111,UTTAR_PRADESH,1965,QRAGI,0.0
5112,HARYANA,1965,QRAGI,0.0
5113,ORISSA,1965,QRAGI,52.648
5114,MADHYA_PRADESH,1965,QRAGI,0.0
5115,RAJASTHAN,1965,QRAGI,0.0
5116,ANDHRA_PRADESH,1965,QRAGI,0.0
5117,WEST_BENGAL,1965,QRAGI,0.0
5118,BIHAR,1965,QRAGI,98.65700000000001
5119,PUNJAB,1965,QRAGI,0.0
5120,TAMIL_NADU,1965,QRAGI,0.0
5121,GUJARAT,1965,QRAGI,0.0
5122,BIHAR,1966,QRAGI,82.029
5123,ANDHRA_PRADESH,1966,QRAGI,0.0
5124,KARNATAKA,1966,QRAGI,0.0
5125,UTTAR_PRADESH,1966,QRAGI,0.0
5126,HARYANA,1966,QRAGI,0.0
5127,ORISSA,1966,QRAGI,112.964
5128,MADHYA_PRADESH,1966,QRAGI,0.0
5129,MAHARASHTRA,1966,QRAGI,0.0
5130,GUJARAT,1966,QRAGI,0.0
5131,TAMIL_NADU,1966,QRAGI,0.0
5132,PUNJAB,1966,QRAGI,0.0
5133,RAJASTHAN,1966,QRAGI,0.0
5134,WEST_BENGAL,1966,QRAGI,0.0
5135,MADHYA_PRADESH,1967,QRAGI,0.0
5136,RAJASTHAN,1967,QRAGI,0.0
5137,BIHAR,1967,QRAGI,175.752
5138,MAHARASHTRA,1967,QRAGI,0.0
5139,TAMIL_NADU,1967,QRAGI,0.0
5140,ORISSA,1967,QRAGI,119.304
5141,WEST_BENGAL,1967,QRAGI,0.0
5142,HARYANA,1967,QRAGI,0.0
5143,GUJARAT,1967,QRAGI,0.0
5144,KARNATAKA,1967,QRAGI,0.0
5145,UTTAR_PRADESH,1967,QRAGI,0.0
5146,ANDHRA_PRADESH,1967,QRAGI,0.0
5147,PUNJAB,1967,QRAGI,0.0
5148,HARYANA,1968,QRAGI,0.0
5149,KARNATAKA,1968,QRAGI,0.0
5150,ANDHRA_PRADESH,1968,QRAGI,0.0
5151,WEST_BENGAL,1968,QRAGI,0.0
5152,PUNJAB,1968,QRAGI,0.0
5153,UTTAR_PRADESH,1968,QRAGI,0.0
5154,BIHAR,1968,QRAGI,99.071
5155,MADHYA_PRADESH,1968,QRAGI,0.0
5156,ORISSA,1968,QRAGI,151.227
5157,TAMIL_NADU,1968,QRAGI,0.0
5158,RAJASTHAN,1968,QRAGI,0.0
5159,MAHARASHTRA,1968,QRAGI,0.0
5160,GUJARAT,1968,QRAGI,0.0
5161,WEST_BENGAL,1969,QRAGI,0.0
5162,TAMIL_NADU,1969,QRAGI,0.0
5163,RAJASTHAN,1969,QRAGI,0.0
5164,UTTAR_PRADESH,1969,QRAGI,0.0
5165,ANDHRA_PRADESH,1969,QRAGI,0.0
5166,BIHAR,1969,QRAGI,80.77600000000001
5167,PUNJAB,1969,QRAGI,0.0
5168,HARYANA,1969,QRAGI,0.0
5169,KARNATAKA,1969,QRAGI,0.0
5170,MADHYA_PRADESH,1969,QRAGI,0.0
5171,GUJARAT,1969,QRAGI,0.0
5172,ORISSA,1969,QRAGI,127.212
5173,MAHARASHTRA,1969,QRAGI,0.0
5174,MAHARASHTRA,1970,QRAGI,0.0
5175,GUJARAT,1970,QRAGI,0.0
5176,ANDHRA_PRADESH,1970,QRAGI,0.0
5177,PUNJAB,1970,QRAGI,0.0
5178,TAMIL_NADU,1970,QRAGI,0.0
5179,MADHYA_PRADESH,1970,QRAGI,0.0
5180,HARYANA,1970,QRAGI,0.0
5181,UTTAR_PRADESH,1970,QRAGI,0.0
5182,BIHAR,1970,QRAGI,91.34200000000001
5183,WEST_BENGAL,1970,QRAGI,0.0
5184,KARNATAKA,1970,QRAGI,0.0
5185,ORISSA,1970,QRAGI,140.93200000000002
5186,RAJASTHAN,1970,QRAGI,0.0
5187,ORISSA,1971,QRAGI,125.92299999999999
5188,PUNJAB,1971,QRAGI,0.0
5189,GUJARAT,1971,QRAGI,0.0
5190,MADHYA_PRADESH,1971,QRAGI,0.0
5191,KARNATAKA,1971,QRAGI,0.0
5192,TAMIL_NADU,1971,QRAGI,0.0
5193,MAHARASHTRA,1971,QRAGI,0.0
5194,BIHAR,1971,QRAGI,53.088
5195,ANDHRA_PRADESH,1971,QRAGI,0.0
5196,RAJASTHAN,1971,QRAGI,0.0
5197,WEST_BENGAL,1971,QRAGI,0.0
5198,UTTAR_PRADESH,1971,QRAGI,0.0
5199,HARYANA,1971,QRAGI,0.0
5200,ANDHRA_PRADESH,1972,QRAGI,0.0
5201,PUNJAB,1972,QRAGI,0.0
5202,UTTAR_PRADESH,1972,QRAGI,0.0
5203,HARYANA,1972,QRAGI,0.0
5204,RAJASTHAN,1972,QRAGI,0.0
5205,WEST_BENGAL,1972,QRAGI,0.0
5206,MADHYA_PRADESH,1972,QRAGI,0.0
5207,BIHAR,1972,QRAGI,62.551
5208,MAHARASHTRA,1972,QRAGI,0.0
5209,TAMIL_NADU,1972,QRAGI,0.0
5210,ORISSA,1972,QRAGI,139.35
5211,GUJARAT,1972,QRAGI,0.0
5212,KARNATAKA,1972,QRAGI,0.0
5213,GUJARAT,1973,QRAGI,0.0
5214,TAMIL_NADU,1973,QRAGI,0.0
5215,HARYANA,1973,QRAGI,0.0
5216,ORISSA,1973,QRAGI,576.8580000000001
5217,MAHARASHTRA,1973,QRAGI,0.0
5218,PUNJAB,1973,QRAGI,0.0
5219,MADHYA_PRADESH,1973,QRAGI,0.0
5220,RAJASTHAN,1973,QRAGI,0.0
5221,WEST_BENGAL,1973,QRAGI,0.0
5222,KARNATAKA,1973,QRAGI,0.0
5223,UTTAR_PRADESH,1973,QRAGI,0.0
5224,BIHAR,1973,QRAGI,86.47
5225,ANDHRA_PRADESH,1973,QRAGI,0.0
5226,ORISSA,1974,QRAGI,122.86399999999999
5227,MADHYA_PRADESH,1974,QRAGI,0.0
5228,PUNJAB,1974,QRAGI,0.0
5229,RAJASTHAN,1974,QRAGI,0.0
5230,GUJARAT,1974,QRAGI,0.0
5231,BIHAR,1974,QRAGI,67.68
5232,ANDHRA_PRADESH,1974,QRAGI,0.0
5233,WEST_BENGAL,1974,QRAGI,0.0
5234,HARYANA,1974,QRAGI,0.0
5235,TAMIL_NADU,1974,QRAGI,0.0
5236,UTTAR_PRADESH,1974,QRAGI,0.0
5237,KARNATAKA,1974,QRAGI,0.0
5238,MAHARASHTRA,1974,QRAGI,0.0
5239,WEST_BENGAL,1975,QRAGI,0.0
5240,ANDHRA_PRADESH,1975,QRAGI,0.0
5241,RAJASTHAN,1975,QRAGI,0.0
5242,MADHYA_PRADESH,1975,QRAGI,0.0
5243,GUJARAT,1975,QRAGI,0.0
5244,TAMIL_NADU,1975,QRAGI,0.0
5245,UTTAR_PRADESH,1975,QRAGI,0.0
5246,ORISSA,1975,QRAGI,172.747
5247,HARYANA,1975,QRAGI,0.0
5248,KARNATAKA,1975,QRAGI,0.0
5249,BIHAR,1975,QRAGI,71.98100000000001
5250,PUNJAB,1975,QRAGI,0.0
5251,MAHARASHTRA,1975,QRAGI,0.0
5252,UTTAR_PRADESH,1976,QRAGI,0.0
5253,BIHAR,1976,QRAGI,96.06700000000001
5254,ORISSA,1976,QRAGI,138.328
5255,HARYANA,1976,QRAGI,0.0
5256,ANDHRA_PRADESH,1976,QRAGI,0.0
5257,KARNATAKA,1976,QRAGI,0.0
5258,GUJARAT,1976,QRAGI,0.0
5259,MADHYA_PRADESH,1976,QRAGI,0.0
5260,MAHARASHTRA,1976,QRAGI,0.0
5261,WEST_BENGAL,1976,QRAGI,0.0
5262,TAMIL_NADU,1976,QRAGI,0.0
5263,PUNJAB,1976,QRAGI,0.0
5264,RAJASTHAN,1976,QRAGI,0.0
5265,GUJARAT,1977,QRAGI,0.0
5266,ORISSA,1977,QRAGI,185.648
5267,ANDHRA_PRADESH,1977,QRAGI,0.0
5268,TAMIL_NADU,1977,QRAGI,0.0
5269,PUNJAB,1977,QRAGI,0.0
5270,RAJASTHAN,1977,QRAGI,0.0
5271,MADHYA_PRADESH,1977,QRAGI,0.0
5272,HARYANA,1977,QRAGI,0.0
5273,MAHARASHTRA,1977,QRAGI,0.0
5274,BIHAR,1977,QRAGI,119.132
5275,KARNATAKA,1977,QRAGI,0.0
5276,WEST_BENGAL,1977,QRAGI,0.0
5277,UTTAR_PRADESH,1977,QRAGI,0.0
5278,HARYANA,1978,QRAGI,0.0
5279,RAJASTHAN,1978,QRAGI,0.0
5280,UTTAR_PRADESH,1978,QRAGI,0.0
5281,WEST_BENGAL,1978,QRAGI,0.0
5282,MAHARASHTRA,1978,QRAGI,0.0
5283,TAMIL_NADU,1978,QRAGI,0.0
5284,ANDHRA_PRADESH,1978,QRAGI,0.0
5285,KARNATAKA,1978,QRAGI,0.0
5286,GUJARAT,1978,QRAGI,0.0
5287,BIHAR,1978,QRAGI,119.178
5288,MADHYA_PRADESH,1978,QRAGI,0.0
5289,ORISSA,1978,QRAGI,209.435
5290,PUNJAB,1978,QRAGI,0.0
5291,TAMIL_NADU,1979,QRAGI,0.0
5292,MAHARASHTRA,1979,QRAGI,0.0
5293,BIHAR,1979,QRAGI,79.293
5294,PUNJAB,1979,QRAGI,0.0
5295,HARYANA,1979,QRAGI,0.0
5296,GUJARAT,1979,QRAGI,0.0
5297,MADHYA_PRADESH,1979,QRAGI,0.0
5298,WEST_BENGAL,1979,QRAGI,0.0
5299,KARNATAKA,1979,QRAGI,0.0
5300,ANDHRA_PRADESH,1979,QRAGI,0.0
5301,UTTAR_PRADESH,1979,QRAGI,0.0
5302,RAJASTHAN,1979,QRAGI,0.0
5303,ORISSA,1979,QRAGI,148.388
5304,ANDHRA_PRADESH,1980,QRAGI,0.0
5305,PUNJAB,1980,QRAGI,0.0
5306,ORISSA,1980,QRAGI,278.29400000000004
5307,KARNATAKA,1980,QRAGI,0.0
5308,TAMIL_NADU,1980,QRAGI,0.0
5309,MAHARASHTRA,1980,QRAGI,0.0
5310,UTTAR_PRADESH,1980,QRAGI,0.0
5311,RAJASTHAN,1980,QRAGI,0.0
5312,MADHYA_PRADESH,1980,QRAGI,0.0
5313,HARYANA,1980,QRAGI,0.0
5314,WEST_BENGAL,1980,QRAGI,0.0
5315,BIHAR,1980,QRAGI,114.184
5316,GUJARAT,1980,QRAGI,0.0
