,STATENAM,YEAR,CROP,AREA
4858,BIHAR,1977,ATUR,92.87899999999999
4859,KARNATAKA,1977,ATUR,401.276
4860,WEST_BENGAL,1977,ATUR,0.0
4861,UTTAR_PRADESH,1977,ATUR,516.3530000000001
4862,HARYANA,1978,ATUR,27.914
4863,RAJASTHAN,1978,ATUR,23.41
4864,UTTAR_PRADESH,1978,ATUR,516.3530000000001
4865,WEST_BENGAL,1978,ATUR,0.0
4866,MAHARASHTRA,1978,ATUR,758.1339999999999
4867,TAMIL_NADU,1978,ATUR,122.249
4868,ANDHRA_PRADESH,1978,ATUR,237.36599999999999
4869,KARNATAKA,1978,ATUR,401.276
4870,GUJARAT,1978,ATUR,316.66700000000003
4871,BIHAR,1978,ATUR,88.82600000000001
4872,MADHYA_PRADESH,1978,ATUR,486.501
4873,ORISSA,1978,ATUR,69.953
4874,PUNJAB,1978,ATUR,31.834
4875,TAMIL_NADU,1979,ATUR,122.249
4876,MAHARASHTRA,1979,ATUR,758.1339999999999
4877,BIHAR,1979,ATUR,84.755
4878,PUNJAB,1979,ATUR,31.834
4879,HARYANA,1979,ATUR,27.914
4880,GUJARAT,1979,ATUR,316.66700000000003
4881,MADHYA_PRADESH,1979,ATUR,486.501
4882,WEST_BENGAL,1979,ATUR,0.0
4883,KARNATAKA,1979,ATUR,401.276
4884,ANDHRA_PRADESH,1979,ATUR,237.36599999999999
4885,UTTAR_PRADESH,1979,ATUR,516.3530000000001
4886,RAJASTHAN,1979,ATUR,23.41
4887,ORISSA,1979,ATUR,76.378
4888,ANDHRA_PRADESH,1980,ATUR,237.36599999999999
4889,PUNJAB,1980,ATUR,31.834
4890,ORISSA,1980,ATUR,81.818
4891,KARNATAKA,1980,ATUR,401.276
4892,TAMIL_NADU,1980,ATUR,122.249
4893,MAHARASHTRA,1980,ATUR,758.1339999999999
4894,UTTAR_PRADESH,1980,ATUR,516.3530000000001
4895,RAJASTHAN,1980,ATUR,23.41
4896,MADHYA_PRADESH,1980,ATUR,486.501
4897,HARYANA,1980,ATUR,27.914
4898,WEST_BENGAL,1980,ATUR,0.0
4899,BIHAR,1980,ATUR,92.075
4900,GUJARAT,1980,ATUR,316.66700000000003
4901,MADHYA_PRADESH,1981,ATUR,486.501
4902,RAJASTHAN,1981,ATUR,23.41
4903,PUNJAB,1981,ATUR,31.834
4904,GUJARAT,1981,ATUR,316.66700000000003
4905,BIHAR,1981,ATUR,85.354
4906,ORISSA,1981,ATUR,103.602
4907,KARNATAKA,1981,ATUR,401.276
4908,MAHARASHTRA,1981,ATUR,758.1339999999999
4909,TAMIL_NADU,1981,ATUR,122.249
4910,HARYANA,1981,ATUR,27.914
4911,ANDHRA_PRADESH,1981,ATUR,237.36599999999999
4912,UTTAR_PRADESH,1981,ATUR,516.3530000000001
4913,WEST_BENGAL,1981,ATUR,0.0
4914,WEST_BENGAL,1982,ATUR,0.0
4915,GUJARAT,1982,ATUR,316.66700000000003
4916,RAJASTHAN,1982,ATUR,23.41
4917,HARYANA,1982,ATUR,27.914
4918,MADHYA_PRADESH,1982,ATUR,486.501
4919,BIHAR,1982,ATUR,83.99700000000001
4920,KARNATAKA,1982,ATUR,401.276
4921,ANDHRA_PRADESH,1982,ATUR,237.36599999999999
4922,MAHARASHTRA,1982,ATUR,758.1339999999999
4923,TAMIL_NADU,1982,ATUR,122.249
4924,ORISSA,1982,ATUR,118.14200000000001
4925,PUNJAB,1982,ATUR,31.834
4926,UTTAR_PRADESH,1982,ATUR,516.3530000000001
4927,MADHYA_PRADESH,1983,ATUR,486.501
4928,UTTAR_PRADESH,1983,ATUR,516.3530000000001
4929,WEST_BENGAL,1983,ATUR,0.0
4930,HARYANA,1983,ATUR,27.914
4931,KARNATAKA,1983,ATUR,401.276
4932,ORISSA,1983,ATUR,128.838
4933,RAJASTHAN,1983,ATUR,23.41
4934,TAMIL_NADU,1983,ATUR,122.249
4935,MAHARASHTRA,1983,ATUR,758.1339999999999
4936,GUJARAT,1983,ATUR,316.66700000000003
4937,BIHAR,1983,ATUR,91.505
4938,ANDHRA_PRADESH,1983,ATUR,237.36599999999999
4939,PUNJAB,1983,ATUR,31.834
4940,MADHYA_PRADESH,1984,ATUR,501.4
4941,MAHARASHTRA,1984,ATUR,758.1
4942,UTTAR_PRADESH,1984,ATUR,520.779
4943,ANDHRA_PRADESH,1984,ATUR,221.2
4944,TAMIL_NADU,1984,ATUR,115.89
4945,KARNATAKA,1984,ATUR,379.584
4946,HARYANA,1984,ATUR,24.979
4947,WEST_BENGAL,1984,ATUR,0.0
4948,PUNJAB,1984,ATUR,36.2
4949,GUJARAT,1984,ATUR,328.8
4950,RAJASTHAN,1984,ATUR,36.384
4951,BIHAR,1984,ATUR,77.176
4952,ORISSA,1984,ATUR,118.208
4953,HARYANA,1985,ATUR,22.151999999999997
4954,TAMIL_NADU,1985,ATUR,127.70100000000001
4955,MADHYA_PRADESH,1985,ATUR,485.2
4956,KARNATAKA,1985,ATUR,387.53
4957,UTTAR_PRADESH,1985,ATUR,537.997
4958,ORISSA,1985,ATUR,140.299
4959,WEST_BENGAL,1985,ATUR,0.0
4960,BIHAR,1985,ATUR,80.98100000000001
4961,ANDHRA_PRADESH,1985,ATUR,242.8
4962,MAHARASHTRA,1985,ATUR,756.4
4963,GUJARAT,1985,ATUR,302.5
4964,PUNJAB,1985,ATUR,32.8
4965,RAJASTHAN,1985,ATUR,19.908
4966,PUNJAB,1986,ATUR,26.5
4967,RAJASTHAN,1986,ATUR,13.942
4968,HARYANA,1986,ATUR,36.609
4969,MADHYA_PRADESH,1986,ATUR,472.9
4970,MAHARASHTRA,1986,ATUR,759.9
4971,TAMIL_NADU,1986,ATUR,123.15299999999999
4972,ANDHRA_PRADESH,1986,ATUR,248.1
4973,GUJARAT,1986,ATUR,318.7
4974,WEST_BENGAL,1986,ATUR,0.0
4975,ORISSA,1986,ATUR,143.989
4976,UTTAR_PRADESH,1986,ATUR,490.282
4977,KARNATAKA,1986,ATUR,436.714
4978,BIHAR,1986,ATUR,81.217
4979,UTTAR_PRADESH,1987,ATUR,512.497
4980,PUNJAB,1987,ATUR,25.3
4981,BIHAR,1987,ATUR,71.458
4982,MAHARASHTRA,1987,ATUR,778.9
4983,ANDHRA_PRADESH,1987,ATUR,308.6
4984,KARNATAKA,1987,ATUR,461.028
4985,TAMIL_NADU,1987,ATUR,118.90100000000001
4986,HARYANA,1987,ATUR,33.426
4987,GUJARAT,1987,ATUR,325.0
4988,RAJASTHAN,1987,ATUR,8.898
4989,ORISSA,1987,ATUR,140.93
4990,MADHYA_PRADESH,1987,ATUR,421.5
4991,WEST_BENGAL,1987,ATUR,0.0
4992,BIHAR,1956,ARAGI,143.704
4993,HARYANA,1956,ARAGI,0.0
4994,WEST_BENGAL,1956,ARAGI,0.0
4995,MADHYA_PRADESH,1956,ARAGI,0.0
4996,KARNATAKA,1956,ARAGI,0.0
4997,UTTAR_PRADESH,1956,ARAGI,0.0
4998,GUJARAT,1956,ARAGI,0.0
4999,RAJASTHAN,1956,ARAGI,0.0
5000,ORISSA,1956,ARAGI,67.015
5001,ANDHRA_PRADESH,1956,ARAGI,0.0
5002,PUNJAB,1956,ARAGI,0.0
5003,MAHARASHTRA,1956,ARAGI,0.0
5004,TAMIL_NADU,1956,ARAGI,0.0
5005,MADHYA_PRADESH,1957,ARAGI,0.0
5006,MAHARASHTRA,1957,ARAGI,0.0
5007,WEST_BENGAL,1957,ARAGI,0.0
5008,UTTAR_PRADESH,1957,ARAGI,0.0
5009,HARYANA,1957,ARAGI,0.0
5010,ORISSA,1957,ARAGI,68.271
5011,TAMIL_NADU,1957,ARAGI,0.0
5012,ANDHRA_PRADESH,1957,ARAGI,0.0
5013,GUJARAT,1957,ARAGI,0.0
5014,KARNATAKA,1957,ARAGI,0.0
5015,RAJASTHAN,1957,ARAGI,0.0
5016,BIHAR,1957,ARAGI,166.563
5017,PUNJAB,1957,ARAGI,0.0
5018,BIHAR,1958,ARAGI,196.7
5019,HARYANA,1958,ARAGI,0.0
5020,ANDHRA_PRADESH,1958,ARAGI,0.0
5021,WEST_BENGAL,1958,ARAGI,0.0
5022,GUJARAT,1958,ARAGI,0.0
5023,TAMIL_NADU,1958,ARAGI,0.0
5024,UTTAR_PRADESH,1958,ARAGI,0.0
5025,KARNATAKA,1958,ARAGI,0.0
5026,MADHYA_PRADESH,1958,ARAGI,0.0
5027,RAJASTHAN,1958,ARAGI,0.0
5028,PUNJAB,1958,ARAGI,0.0
5029,ORISSA,1958,ARAGI,66.733
5030,MAHARASHTRA,1958,ARAGI,0.0
5031,RAJASTHAN,1959,ARAGI,0.0
5032,HARYANA,1959,ARAGI,0.0
5033,MADHYA_PRADESH,1959,ARAGI,0.0
5034,BIHAR,1959,ARAGI,202.324
5035,UTTAR_PRADESH,1959,ARAGI,0.0
5036,WEST_BENGAL,1959,ARAGI,0.0
5037,ANDHRA_PRADESH,1959,ARAGI,0.0
5038,GUJARAT,1959,ARAGI,0.0
5039,ORISSA,1959,ARAGI,67.077
5040,TAMIL_NADU,1959,ARAGI,0.0
5041,MAHARASHTRA,1959,ARAGI,0.0
5042,PUNJAB,1959,ARAGI,0.0
5043,KARNATAKA,1959,ARAGI,0.0
5044,PUNJAB,1960,ARAGI,0.0
5045,ORISSA,1960,ARAGI,66.971
5046,UTTAR_PRADESH,1960,ARAGI,0.0
5047,HARYANA,1960,ARAGI,0.0
5048,RAJASTHAN,1960,ARAGI,0.0
5049,ANDHRA_PRADESH,1960,ARAGI,0.0
5050,WEST_BENGAL,1960,ARAGI,0.0
5051,MADHYA_PRADESH,1960,ARAGI,0.0
5052,GUJARAT,1960,ARAGI,0.0
5053,TAMIL_NADU,1960,ARAGI,0.0
5054,MAHARASHTRA,1960,ARAGI,0.0
5055,KARNATAKA,1960,ARAGI,0.0
5056,BIHAR,1960,ARAGI,210.65
5057,HARYANA,1961,ARAGI,0.0
5058,PUNJAB,1961,ARAGI,0.0
5059,ANDHRA_PRADESH,1961,ARAGI,0.0
5060,MADHYA_PRADESH,1961,ARAGI,0.0
5061,RAJASTHAN,1961,ARAGI,0.0
5062,WEST_BENGAL,1961,ARAGI,0.0
5063,TAMIL_NADU,1961,ARAGI,0.0
5064,GUJARAT,1961,ARAGI,0.0
5065,UTTAR_PRADESH,1961,ARAGI,0.0
5066,ORISSA,1961,ARAGI,71.872
5067,BIHAR,1961,ARAGI,197.53900000000002
5068,MAHARASHTRA,1961,ARAGI,0.0
5069,KARNATAKA,1961,ARAGI,0.0
5070,BIHAR,1962,ARAGI,187.396
5071,TAMIL_NADU,1962,ARAGI,0.0
5072,MADHYA_PRADESH,1962,ARAGI,0.0
5073,ORISSA,1962,ARAGI,65.572
5074,WEST_BENGAL,1962,ARAGI,0.0
5075,UTTAR_PRADESH,1962,ARAGI,0.0
5076,ANDHRA_PRADESH,1962,ARAGI,0.0
5077,KARNATAKA,1962,ARAGI,0.0
5078,HARYANA,1962,ARAGI,0.0
5079,MAHARASHTRA,1962,ARAGI,0.0
5080,GUJARAT,1962,ARAGI,0.0
5081,PUNJAB,1962,ARAGI,0.0
5082,RAJASTHAN,1962,ARAGI,0.0
5083,MADHYA_PRADESH,1963,ARAGI,0.0
5084,WEST_BENGAL,1963,ARAGI,0.0
5085,PUNJAB,1963,ARAGI,0.0
5086,RAJASTHAN,1963,ARAGI,0.0
5087,ANDHRA_PRADESH,1963,ARAGI,0.0
5088,UTTAR_PRADESH,1963,ARAGI,0.0
5089,KARNATAKA,1963,ARAGI,0.0
5090,ORISSA,1963,ARAGI,77.38600000000001
5091,TAMIL_NADU,1963,ARAGI,0.0
5092,HARYANA,1963,ARAGI,0.0
5093,MAHARASHTRA,1963,ARAGI,0.0
5094,GUJARAT,1963,ARAGI,0.0
5095,BIHAR,1963,ARAGI,176.27900000000002
5096,ANDHRA_PRADESH,1964,ARAGI,0.0
5097,MAHARASHTRA,1964,ARAGI,0.0
5098,ORISSA,1964,ARAGI,64.652
5099,GUJARAT,1964,ARAGI,0.0
5100,PUNJAB,1964,ARAGI,0.0
5101,HARYANA,1964,ARAGI,0.0
5102,WEST_BENGAL,1964,ARAGI,0.0
5103,BIHAR,1964,ARAGI,185.57
5104,UTTAR_PRADESH,1964,ARAGI,0.0
5105,KARNATAKA,1964,ARAGI,0.0
5106,TAMIL_NADU,1964,ARAGI,0.0
5107,RAJASTHAN,1964,ARAGI,0.0
5108,MADHYA_PRADESH,1964,ARAGI,0.0
5109,KARNATAKA,1965,ARAGI,0.0
5110,MAHARASHTRA,1965,ARAGI,0.0
5111,UTTAR_PRADESH,1965,ARAGI,0.0
5112,HARYANA,1965,ARAGI,0.0
5113,ORISSA,1965,ARAGI,104.675
5114,MADHYA_PRADESH,1965,ARAGI,0.0
5115,RAJASTHAN,1965,ARAGI,0.0
5116,ANDHRA_PRADESH,1965,ARAGI,0.0
5117,WEST_BENGAL,1965,ARAGI,0.0
5118,BIHAR,1965,ARAGI,171.84900000000002
5119,PUNJAB,1965,ARAGI,0.0
5120,TAMIL_NADU,1965,ARAGI,0.0
5121,GUJARAT,1965,ARAGI,0.0
5122,BIHAR,1966,ARAGI,165.36900000000003
5123,ANDHRA_PRADESH,1966,ARAGI,0.0
5124,KARNATAKA,1966,ARAGI,0.0
5125,UTTAR_PRADESH,1966,ARAGI,0.0
5126,HARYANA,1966,ARAGI,0.0
5127,ORISSA,1966,ARAGI,125.59700000000001
5128,MADHYA_PRADESH,1966,ARAGI,0.0
5129,MAHARASHTRA,1966,ARAGI,0.0
5130,GUJARAT,1966,ARAGI,0.0
5131,TAMIL_NADU,1966,ARAGI,0.0
5132,PUNJAB,1966,ARAGI,0.0
5133,RAJASTHAN,1966,ARAGI,0.0
5134,WEST_BENGAL,1966,ARAGI,0.0
5135,MADHYA_PRADESH,1967,ARAGI,0.0
5136,RAJASTHAN,1967,ARAGI,0.0
5137,BIHAR,1967,ARAGI,206.144
5138,MAHARASHTRA,1967,ARAGI,0.0
5139,TAMIL_NADU,1967,ARAGI,0.0
5140,ORISSA,1967,ARAGI,139.94
5141,WEST_BENGAL,1967,ARAGI,0.0
5142,HARYANA,1967,ARAGI,0.0
5143,GUJARAT,1967,ARAGI,0.0
5144,KARNATAKA,1967,ARAGI,0.0
5145,UTTAR_PRADESH,1967,ARAGI,0.0
5146,ANDHRA_PRADESH,1967,ARAGI,0.0
5147,PUNJAB,1967,ARAGI,0.0
5148,HARYANA,1968,ARAGI,0.0
5149,KARNATAKA,1968,ARAGI,0.0
5150,ANDHRA_PRADESH,1968,ARAGI,0.0
5151,WEST_BENGAL,1968,ARAGI,0.0
5152,PUNJAB,1968,ARAGI,0.0
5153,UTTAR_PRADESH,1968,ARAGI,0.0
5154,BIHAR,1968,ARAGI,180.44
5155,MADHYA_PRADESH,1968,ARAGI,0.0
5156,ORISSA,1968,ARAGI,153.442
5157,TAMIL_NADU,1968,ARAGI,0.0
5158,RAJASTHAN,1968,ARAGI,0.0
5159,MAHARASHTRA,1968,ARAGI,0.0
5160,GUJARAT,1968,ARAGI,0.0
5161,WEST_BENGAL,1969,ARAGI,0.0
5162,TAMIL_NADU,1969,ARAGI,0.0
5163,RAJASTHAN,1969,ARAGI,0.0
5164,UTTAR_PRADESH,1969,ARAGI,0.0
5165,ANDHRA_PRADESH,1969,ARAGI,0.0
5166,BIHAR,1969,ARAGI,175.93599999999998
5167,PUNJAB,1969,ARAGI,0.0
5168,HARYANA,1969,ARAGI,0.0
5169,KARNATAKA,1969,ARAGI,0.0
5170,MADHYA_PRADESH,1969,ARAGI,0.0
5171,GUJARAT,1969,ARAGI,0.0
5172,ORISSA,1969,ARAGI,155.332
5173,MAHARASHTRA,1969,ARAGI,0.0
5174,MAHARASHTRA,1970,ARAGI,0.0
5175,GUJARAT,1970,ARAGI,0.0
5176,ANDHRA_PRADESH,1970,ARAGI,0.0
5177,PUNJAB,1970,ARAGI,0.0
5178,TAMIL_NADU,1970,ARAGI,0.0
5179,MADHYA_PRADESH,1970,ARAGI,0.0
5180,HARYANA,1970,ARAGI,0.0
5181,UTTAR_PRADESH,1970,ARAGI,0.0
5182,BIHAR,1970,ARAGI,177.35299999999998
5183,WEST_BENGAL,1970,ARAGI,0.0
5184,KARNATAKA,1970,ARAGI,0.0
5185,ORISSA,1970,ARAGI,156.44299999999998
5186,RAJASTHAN,1970,ARAGI,0.0
5187,ORISSA,1971,ARAGI,151.055
5188,PUNJAB,1971,ARAGI,0.0
5189,GUJARAT,1971,ARAGI,0.0
5190,MADHYA_PRADESH,1971,ARAGI,0.0
5191,KARNATAKA,1971,ARAGI,0.0
5192,TAMIL_NADU,1971,ARAGI,0.0
5193,MAHARASHTRA,1971,ARAGI,0.0
5194,BIHAR,1971,ARAGI,135.923
5195,ANDHRA_PRADESH,1971,ARAGI,0.0
5196,RAJASTHAN,1971,ARAGI,0.0
5197,WEST_BENGAL,1971,ARAGI,0.0
5198,UTTAR_PRADESH,1971,ARAGI,0.0
5199,HARYANA,1971,ARAGI,0.0
5200,ANDHRA_PRADESH,1972,ARAGI,0.0
5201,PUNJAB,1972,ARAGI,0.0
5202,UTTAR_PRADESH,1972,ARAGI,0.0
5203,HARYANA,1972,ARAGI,0.0
5204,RAJASTHAN,1972,ARAGI,0.0
5205,WEST_BENGAL,1972,ARAGI,0.0
5206,MADHYA_PRADESH,1972,ARAGI,0.0
5207,BIHAR,1972,ARAGI,144.904
5208,MAHARASHTRA,1972,ARAGI,0.0
5209,TAMIL_NADU,1972,ARAGI,0.0
5210,ORISSA,1972,ARAGI,149.231
5211,GUJARAT,1972,ARAGI,0.0
5212,KARNATAKA,1972,ARAGI,0.0
5213,GUJARAT,1973,ARAGI,0.0
5214,TAMIL_NADU,1973,ARAGI,0.0
5215,HARYANA,1973,ARAGI,0.0
5216,ORISSA,1973,ARAGI,236.111
5217,MAHARASHTRA,1973,ARAGI,0.0
5218,PUNJAB,1973,ARAGI,0.0
5219,MADHYA_PRADESH,1973,ARAGI,0.0
5220,RAJASTHAN,1973,ARAGI,0.0
5221,WEST_BENGAL,1973,ARAGI,0.0
5222,KARNATAKA,1973,ARAGI,0.0
5223,UTTAR_PRADESH,1973,ARAGI,0.0
5224,BIHAR,1973,ARAGI,167.71
5225,ANDHRA_PRADESH,1973,ARAGI,0.0
5226,ORISSA,1974,ARAGI,191.13
5227,MADHYA_PRADESH,1974,ARAGI,0.0
5228,PUNJAB,1974,ARAGI,0.0
5229,RAJASTHAN,1974,ARAGI,0.0
5230,GUJARAT,1974,ARAGI,0.0
5231,BIHAR,1974,ARAGI,161.569
5232,ANDHRA_PRADESH,1974,ARAGI,0.0
5233,WEST_BENGAL,1974,ARAGI,0.0
5234,HARYANA,1974,ARAGI,0.0
5235,TAMIL_NADU,1974,ARAGI,0.0
5236,UTTAR_PRADESH,1974,ARAGI,0.0
5237,KARNATAKA,1974,ARAGI,0.0
5238,MAHARASHTRA,1974,ARAGI,0.0
5239,WEST_BENGAL,1975,ARAGI,0.0
5240,ANDHRA_PRADESH,1975,ARAGI,0.0
5241,RAJASTHAN,1975,ARAGI,0.0
5242,MADHYA_PRADESH,1975,ARAGI,0.0
5243,GUJARAT,1975,ARAGI,0.0
5244,TAMIL_NADU,1975,ARAGI,0.0
5245,UTTAR_PRADESH,1975,ARAGI,0.0
5246,ORISSA,1975,ARAGI,236.111
5247,HARYANA,1975,ARAGI,0.0
5248,KARNATAKA,1975,ARAGI,0.0
5249,BIHAR,1975,ARAGI,182.50599999999997
5250,PUNJAB,1975,ARAGI,0.0
5251,MAHARASHTRA,1975,ARAGI,0.0
5252,UTTAR_PRADESH,1976,ARAGI,0.0
5253,BIHAR,1976,ARAGI,189.238
5254,ORISSA,1976,ARAGI,254.739
5255,HARYANA,1976,ARAGI,0.0
5256,ANDHRA_PRADESH,1976,ARAGI,0.0
5257,KARNATAKA,1976,ARAGI,0.0
5258,GUJARAT,1976,ARAGI,0.0
5259,MADHYA_PRADESH,1976,ARAGI,0.0
5260,MAHARASHTRA,1976,ARAGI,0.0
5261,WEST_BENGAL,1976,ARAGI,0.0
5262,TAMIL_NADU,1976,ARAGI,0.0
5263,PUNJAB,1976,ARAGI,0.0
5264,RAJASTHAN,1976,ARAGI,0.0
5265,GUJARAT,1977,ARAGI,0.0
5266,ORISSA,1977,ARAGI,277.189
5267,ANDHRA_PRADESH,1977,ARAGI,0.0
5268,TAMIL_NADU,1977,ARAGI,0.0
5269,PUNJAB,1977,ARAGI,0.0
5270,RAJASTHAN,1977,ARAGI,0.0
5271,MADHYA_PRADESH,1977,ARAGI,0.0
5272,HARYANA,1977,ARAGI,0.0
5273,MAHARASHTRA,1977,ARAGI,0.0
5274,BIHAR,1977,ARAGI,182.312
5275,KARNATAKA,1977,ARAGI,0.0
5276,WEST_BENGAL,1977,ARAGI,0.0
5277,UTTAR_PRADESH,1977,ARAGI,0.0
5278,HARYANA,1978,ARAGI,0.0
5279,RAJASTHAN,1978,ARAGI,0.0
5280,UTTAR_PRADESH,1978,ARAGI,0.0
5281,WEST_BENGAL,1978,ARAGI,0.0
5282,MAHARASHTRA,1978,ARAGI,0.0
5283,TAMIL_NADU,1978,ARAGI,0.0
5284,ANDHRA_PRADESH,1978,ARAGI,0.0
5285,KARNATAKA,1978,ARAGI,0.0
5286,GUJARAT,1978,ARAGI,0.0
5287,BIHAR,1978,ARAGI,182.709
5288,MADHYA_PRADESH,1978,ARAGI,0.0
5289,ORISSA,1978,ARAGI,277.308
5290,PUNJAB,1978,ARAGI,0.0
5291,TAMIL_NADU,1979,ARAGI,0.0
5292,MAHARASHTRA,1979,ARAGI,0.0
5293,BIHAR,1979,ARAGI,163.17
5294,PUNJAB,1979,ARAGI,0.0
5295,HARYANA,1979,ARAGI,0.0
5296,GUJARAT,1979,ARAGI,0.0
5297,MADHYA_PRADESH,1979,ARAGI,0.0
5298,WEST_BENGAL,1979,ARAGI,0.0
5299,KARNATAKA,1979,ARAGI,0.0
5300,ANDHRA_PRADESH,1979,ARAGI,0.0
5301,UTTAR_PRADESH,1979,ARAGI,0.0
5302,RAJASTHAN,1979,ARAGI,0.0
5303,ORISSA,1979,ARAGI,269.997
5304,ANDHRA_PRADESH,1980,ARAGI,0.0
5305,PUNJAB,1980,ARAGI,0.0
5306,ORISSA,1980,ARAGI,336.385
5307,KARNATAKA,1980,ARAGI,0.0
5308,TAMIL_NADU,1980,ARAGI,0.0
5309,MAHARASHTRA,1980,ARAGI,0.0
5310,UTTAR_PRADESH,1980,ARAGI,0.0
5311,RAJASTHAN,1980,ARAGI,0.0
5312,MADHYA_PRADESH,1980,ARAGI,0.0
5313,HARYANA,1980,ARAGI,0.0
5314,WEST_BENGAL,1980,ARAGI,0.0
5315,BIHAR,1980,ARAGI,177.363
5316,GUJARAT,1980,ARAGI,0.0
5317,MADHYA_PRADESH,1981,ARAGI,0.0
5318,RAJASTHAN,1981,ARAGI,0.0
5319,PUNJAB,1981,ARAGI,0.0
5320,GUJARAT,1981,ARAGI,0.0
5321,BIHAR,1981,ARAGI,167.195
5322,ORISSA,1981,ARAGI,288.89099999999996
5323,KARNATAKA,1981,ARAGI,0.0
5324,MAHARASHTRA,1981,ARAGI,0.0
5325,TAMIL_NADU,1981,ARAGI,0.0
5326,HARYANA,1981,ARAGI,0.0
5327,ANDHRA_PRADESH,1981,ARAGI,0.0
5328,UTTAR_PRADESH,1981,ARAGI,0.0
5329,WEST_BENGAL,1981,ARAGI,0.0
5330,WEST_BENGAL,1982,ARAGI,0.0
5331,GUJARAT,1982,ARAGI,0.0
5332,RAJASTHAN,1982,ARAGI,0.0
5333,HARYANA,1982,ARAGI,0.0
5334,MADHYA_PRADESH,1982,ARAGI,0.0
5335,BIHAR,1982,ARAGI,138.15200000000002
5336,KARNATAKA,1982,ARAGI,0.0
5337,ANDHRA_PRADESH,1982,ARAGI,0.0
5338,MAHARASHTRA,1982,ARAGI,0.0
5339,TAMIL_NADU,1982,ARAGI,0.0
5340,ORISSA,1982,ARAGI,298.466
5341,PUNJAB,1982,ARAGI,0.0
5342,UTTAR_PRADESH,1982,ARAGI,0.0
5343,MADHYA_PRADESH,1983,ARAGI,0.0
5344,UTTAR_PRADESH,1983,ARAGI,0.0
5345,WEST_BENGAL,1983,ARAGI,0.0
5346,HARYANA,1983,ARAGI,0.0
5347,KARNATAKA,1983,ARAGI,0.0
5348,ORISSA,1983,ARAGI,297.539
5349,RAJASTHAN,1983,ARAGI,0.0
5350,TAMIL_NADU,1983,ARAGI,0.0
5351,MAHARASHTRA,1983,ARAGI,0.0
5352,GUJARAT,1983,ARAGI,0.0
5353,BIHAR,1983,ARAGI,150.925
5354,ANDHRA_PRADESH,1983,ARAGI,0.0
5355,PUNJAB,1983,ARAGI,0.0
5356,MADHYA_PRADESH,1984,ARAGI,0.0
5357,MAHARASHTRA,1984,ARAGI,0.0
5358,UTTAR_PRADESH,1984,ARAGI,0.0
5359,ANDHRA_PRADESH,1984,ARAGI,0.0
5360,TAMIL_NADU,1984,ARAGI,0.0
5361,KARNATAKA,1984,ARAGI,0.0
5362,HARYANA,1984,ARAGI,0.0
5363,WEST_BENGAL,1984,ARAGI,0.0
5364,PUNJAB,1984,ARAGI,0.0
5365,GUJARAT,1984,ARAGI,0.0
5366,RAJASTHAN,1984,ARAGI,0.0
5367,BIHAR,1984,ARAGI,131.17700000000002
5368,ORISSA,1984,ARAGI,257.29
5369,HARYANA,1985,ARAGI,0.0
5370,TAMIL_NADU,1985,ARAGI,0.0
5371,MADHYA_PRADESH,1985,ARAGI,0.0
5372,KARNATAKA,1985,ARAGI,0.0
5373,UTTAR_PRADESH,1985,ARAGI,0.0
5374,ORISSA,1985,ARAGI,285.825
5375,WEST_BENGAL,1985,ARAGI,0.0
5376,BIHAR,1985,ARAGI,125.52799999999999
5377,ANDHRA_PRADESH,1985,ARAGI,0.0
5378,MAHARASHTRA,1985,ARAGI,0.0
5379,GUJARAT,1985,ARAGI,0.0
5380,PUNJAB,1985,ARAGI,0.0
5381,RAJASTHAN,1985,ARAGI,0.0
5382,PUNJAB,1986,ARAGI,0.0
5383,RAJASTHAN,1986,ARAGI,0.0
5384,HARYANA,1986,ARAGI,0.0
5385,MADHYA_PRADESH,1986,ARAGI,0.0
5386,MAHARASHTRA,1986,ARAGI,0.0
5387,TAMIL_NADU,1986,ARAGI,0.0
5388,ANDHRA_PRADESH,1986,ARAGI,0.0
5389,GUJARAT,1986,ARAGI,0.0
5390,WEST_BENGAL,1986,ARAGI,0.0
5391,ORISSA,1986,ARAGI,276.823
5392,UTTAR_PRADESH,1986,ARAGI,0.0
5393,KARNATAKA,1986,ARAGI,0.0
5394,BIHAR,1986,ARAGI,117.26899999999999
5395,UTTAR_PRADESH,1987,ARAGI,0.0
5396,PUNJAB,1987,ARAGI,0.0
5397,BIHAR,1987,ARAGI,103.38
5398,MAHARASHTRA,1987,ARAGI,0.0
5399,ANDHRA_PRADESH,1987,ARAGI,0.0
5400,KARNATAKA,1987,ARAGI,0.0
5401,TAMIL_NADU,1987,ARAGI,0.0
5402,HARYANA,1987,ARAGI,0.0
5403,GUJARAT,1987,ARAGI,0.0
5404,RAJASTHAN,1987,ARAGI,0.0
5405,ORISSA,1987,ARAGI,244.17
5406,MADHYA_PRADESH,1987,ARAGI,0.0
5407,WEST_BENGAL,1987,ARAGI,0.0
5408,BIHAR,1956,ASESAMUM,25.901999999999997
5409,HARYANA,1956,ASESAMUM,3.1719999999999997
5410,WEST_BENGAL,1956,ASESAMUM,0.0
5411,MADHYA_PRADESH,1956,ASESAMUM,321.03
5412,KARNATAKA,1956,ASESAMUM,0.0
5413,UTTAR_PRADESH,1956,ASESAMUM,77.418
5414,GUJARAT,1956,ASESAMUM,142.1
